1.600000,0.213379,-0.092856,0.875053
1.650000,0.214633,-0.091424,0.873260
1.700000,0.215878,-0.089983,0.871456
1.750000,0.217115,-0.088534,0.869641
1.800000,0.218344,-0.087075,0.867816
1.850000,0.219564,-0.085608,0.865981
1.900000,0.220776,-0.084133,0.864135
1.950000,0.221979,-0.082649,0.862279
2.000000,0.223174,-0.081156,0.860413
2.050000,0.224360,-0.079654,0.858537
2.100000,0.225537,-0.078145,0.856651
2.150000,0.226706,-0.076627,0.854755
2.200000,0.227865,-0.075100,0.852849
2.250000,0.229016,-0.073565,0.850933
2.300000,0.230158,-0.072022,0.849007
2.350000,0.231291,-0.070471,0.847071
2.400000,0.232415,-0.068912,0.845126
2.450000,0.233530,-0.067345,0.843172
2.500000,0.234635,-0.065769,0.841208
2.550000,0.235732,-0.064186,0.839234
2.600000,0.236819,-0.062595,0.837251
2.650000,0.237896,-0.060996,0.835259
2.700000,0.238965,-0.059389,0.833257
2.750000,0.240023,-0.057774,0.831247
2.800000,0.241073,-0.056152,0.829227
2.850000,0.242113,-0.054523,0.827198
2.900000,0.243143,-0.052885,0.825160
2.950000,0.244163,-0.051241,0.823114
3.000000,0.245174,-0.049588,0.821058
3.050000,0.246175,-0.047929,0.818994
3.100000,0.247166,-0.046262,0.816921
3.150000,0.248147,-0.044588,0.814840
3.200000,0.249118,-0.042907,0.812750
3.250000,0.250080,-0.041219,0.810651
3.300000,0.251031,-0.039524,0.808545
3.350000,0.251972,-0.037821,0.806429
3.400000,0.252903,-0.036112,0.804306
3.450000,0.253823,-0.034396,0.802175
3.500000,0.254734,-0.032674,0.800035
3.550000,0.255634,-0.030944,0.797887
3.600000,0.256523,-0.029208,0.795732
3.650000,0.257403,-0.027466,0.793568
3.700000,0.258271,-0.025717,0.791397
3.750000,0.259130,-0.023961,0.789218
3.800000,0.259977,-0.022200,0.787032
3.850000,0.260814,-0.020432,0.784837
3.900000,0.261641,-0.018657,0.782636
3.950000,0.262456,-0.016877,0.780427
4.000000,0.263261,-0.015091,0.778210
4.050000,0.264055,-0.013298,0.775986
4.100000,0.264838,-0.011500,0.773756
4.150000,0.265610,-0.009696,0.771518
4.200000,0.266372,-0.007886,0.769272
4.250000,0.267122,-0.006071,0.767020
4.300000,0.267861,-0.004250,0.764761
4.350000,0.268589,-0.002423,0.762496
4.400000,0.269306,-0.000591,0.760223
4.450000,0.270011,0.001247,0.757944
4.500000,0.270706,0.003089,0.755658
4.550000,0.271389,0.004937,0.753366
4.600000,0.272060,0.006790,0.751067
4.650000,0.272721,0.008648,0.748762
4.700000,0.273369,0.010512,0.746451
4.750000,0.274007,0.012380,0.744134
4.800000,0.274633,0.014252,0.741810
4.850000,0.275247,0.016130,0.739480
4.900000,0.275850,0.018012,0.737145
4.950000,0.276441,0.019899,0.734803
5.000000,0.277020,0.021790,0.732456
0.000000,0.277020,0.021790,0.732456
0.050000,0.277616,0.023780,0.729985
0.100000,0.278199,0.025776,0.727508
0.150000,0.278769,0.027775,0.725025
0.200000,0.279325,0.029780,0.722535
0.250000,0.279869,0.031789,0.720040
0.300000,0.280400,0.033802,0.717539
0.350000,0.280917,0.035819,0.715032
0.400000,0.281421,0.037841,0.712520
0.450000,0.281912,0.039866,0.710002
0.500000,0.282389,0.041896,0.707478
0.550000,0.282853,0.043929,0.704949
0.600000,0.283304,0.045966,0.702415
0.650000,0.283741,0.048007,0.699875
0.700000,0.284165,0.050051,0.697331
0.750000,0.284575,0.052099,0.694781
0.800000,0.284972,0.054150,0.692226
0.850000,0.285355,0.056204,0.689667
0.900000,0.285725,0.058261,0.687103
0.950000,0.286081,0.060322,0.684534
1.000000,0.286423,0.062385,0.681961
1.050000,0.286752,0.064451,0.679383
1.100000,0.287066,0.066519,0.676800
1.150000,0.287367,0.068590,0.674214
1.200000,0.287654,0.070664,0.671623
1.250000,0.287928,0.072739,0.669028
1.300000,0.288187,0.074817,0.666429
1.350000,0.288433,0.076898,0.663827
1.400000,0.288664,0.078980,0.661220
1.450000,0.288882,0.081064,0.658610
